supplementary_data_3._taxa_coefficients_of_the_trained_lasso-regularized_logistic_regression_model.,unnamed:_1,unnamed:_2
592,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Raoultellas__Raoultella_terrigena,0
593,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Salmonella,0
594,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Salmonellas__Salmonella_enterica,0
595,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Siccibacter,0
596,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Siccibacters__Siccibacter_turicensis,0
597,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Yokenella,0
598,k__Bacteriap__Proteobacteriac__Epsilonproteobacteriao__Campylobacteralesf__Helicobacteraceae,0
599,k__Bacteriap__Proteobacteriac__Epsilonproteobacteriao__Campylobacteralesf__Campylobacteraceaeg__Campylobacters__Campylobacter_upsaliensis,0
600,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Yokenellas__Yokenella_regensburgei,0
601,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Erwiniaceae,0
602,k__Bacteriap__Proteobacteriac__Epsilonproteobacteriao__Campylobacteralesf__Campylobacteraceaeg__Campylobacters__Campylobacter_showae,0
603,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Erwiniaceaeg__Mixta,0
604,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Erwiniaceaeg__Mixtas__Mixta_calida,0
605,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Erwiniaceaeg__Pantoea,0
606,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Erwiniaceaeg__Pantoeas__Pantoea_agglomerans,0
607,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Erwiniaceaeg__Pantoeas__Pantoea_brenneri,0
608,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Erwiniaceaeg__Pantoeas__Pantoea_conspicua,0
609,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Erwiniaceaeg__Pantoeas__Pantoea_dispersa,0
610,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Erwiniaceaeg__Pantoeas__Pantoea_eucrina,0
611,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Erwiniaceaeg__Pantoeas__Pantoea_vagans,0
612,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Erwiniaceaeg__Tatumella,0
613,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Raoultellas__Raoultella_sp_T31,0
614,k__Bacteriap__Synergistetesc__Synergistiao__Synergistalesf__Synergistaceaeg__Jonquetellas__Jonquetella_anthropi,0
615,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Pseudocitrobacters__Pseudocitrobacter_faecalis,0
616,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Pseudescherichias__Pseudescherichia_vulneris,0
617,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Franconibacters__Franconibacter_pulveris,0
618,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Klebsiellas__Klebsiella_grimontii,0
619,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Klebsiellas__Klebsiella_variicola_CAG_634,0
620,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Kluyvera,0
621,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Kluyveras__Kluyvera_ascorbata,0
622,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Kluyveras__Kluyvera_cryocrescens,0
623,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Kluyveras__Kluyvera_georgiana,0
624,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Kosakonia,0
625,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Kosakonias__Kosakonia_cowanii,0
626,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Kosakonias__Kosakonia_oryzae,0
627,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Kosakonias__Kosakonia_pseudosacchari,0
628,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Kosakonias__Kosakonia_sacchari,0
629,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Kosakonias__Kosakonia_sp_S29,0
630,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Leclercia,0
631,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Leclercias__Leclercia_adecarboxylata,0
632,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Metakosakonia,0
633,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Metakosakonias__Kluyvera_intestini,0
634,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Pluralibacter,0
635,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Pluralibacters__Enterobacter_lignolyticus,0
636,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Pluralibacters__Pluralibacter_gergoviae,0
637,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Pseudescherichia,0
638,k__Bacteriap__Proteobacteriac__Gammaproteobacteriao__Enterobacteralesf__Enterobacteriaceaeg__Pseudocitrobacter,0
639,k__Bacteriap__Proteobacteriac__Epsilonproteobacteriao__Campylobacteralesf__Helicobacteraceaeg__Helicobacters__Helicobacter_fennelliae,0
640,k__Bacteriap__Tenericutes,0
641,k__Bacteriap__Tenericutesc__Mollicuteso__Mycoplasmatales,0
642,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Secunda5viruss__Aeromonas_virus_Aes508,0
643,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Silviavirus,0
644,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Silviaviruss__Staphylococcus_virus_SA11,0
645,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__T4viruss__Escherichia_phage_wV7,0
646,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__T4viruss__Escherichia_virus_RB14,0
647,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Tsarbombavirus,0
648,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Tsarbombaviruss__Bacillus_virus_BCP78,0
649,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__V5virus,0
650,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__V5viruss__Escherichia_virus_JES2013,0
651,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Secunda5virus,0
652,k__Bacteriap__Proteobacteriac__Deltaproteobacteriao__Desulfovibrionalesf__Desulfomicrobiaceaeg__Desulfomicrobiums__Desulfomicrobium_orale,0
653,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__V5viruss__Escherichia_virus_V5,0
654,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Epsilon15viruss__Escherichia_phage_TL_2011b,0
655,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Epsilon15viruss__Salmonella_virus_SPN1S,0
656,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Fri1virus,0
657,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Fri1viruss__Acinetobacter_virus_AB3,0
658,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Fri1viruss__Acinetobacter_virus_Abp1,0
659,k__Bacteriap__Proteobacteriac__Deltaproteobacteriao__Desulfovibrionalesf__Desulfomicrobiaceae,0
660,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__G7cviruss__Escherichia_virus_IME11,0
661,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Kp32viruss__Escherichia_virus_K30,0
662,k__Bacteriap__Proteobacteriac__Deltaproteobacteriao__Desulfovibrionalesf__Desulfomicrobiaceaeg__Desulfomicrobium,0
663,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Se1viruss__Salmonella_virus_SE1,0
664,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Se1viruss__Cronobacter_virus_GAP31,0
665,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Se1virus,0
666,k__Bacteriap__Proteobacteriac__Deltaproteobacteriao__Desulfovibrionalesf__Desulfovibrionaceaeg__Desulfovibrios__Desulfovibrio_legallii,0
667,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Myoviridae_unclassifieds__Enterobacteria_phage_phiEcoM_GJ1,0
668,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Myoviridae_unclassifieds__Enterobacteria_phage_vB_KleM_RaK2,0
669,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Myoviridae_unclassifieds__Erwinia_phage_vB_EamM_Y2,0
670,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Myoviridae_unclassifieds__Lactobacillus_virus_LP65,0
671,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Myoviridae_unclassifieds__Pseudomonas_phage_PA11,0
672,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Myoviridae_unclassifieds__Salmonella_phage_ST64B,0
673,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Myoviridae_unclassifieds__Shigella_phage_SfIV,0
674,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Myoviridae_unclassifieds__Thermus_phage_TMA,0
675,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Myoviridae_unclassifieds__Thermus_phage_phiYS40,0
676,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__P2viruss__Burkholderia_phage_KS5,0
677,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__P2viruss__Burkholderia_phage_ST79,0
678,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__P2viruss__Enterobacteria_phage_fiAA91_ss,0
679,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__P2viruss__Ralstonia_virus_RSA1,0
680,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__P2viruss__Salmonella_phage_RE_2010,0
681,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__P2viruss__Salmonella_virus_PsP3,0
682,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Pakpunavirus,0
683,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Pakpunaviruss__Pseudomonas_virus_PAKP1,0
684,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Rb49virus,0
685,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Rb49viruss__Escherichia_virus_JSE,0
686,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Rb49viruss__Escherichia_virus_RB49,0
687,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Kp32viruss__Klebsiella_virus_K11,0
688,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Myoviridae_unclassifieds__Enterobacteria_phage_SfV,0
689,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Lit1virus,0
690,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Luz24virus,0
691,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Podoviridae_unclassifieds__Clostridium_phage_phi24R,0
692,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Podoviridae_unclassifieds__Cronobacter_phage_vB_CsaP_GAP52,0
693,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Podoviridae_unclassifieds__Cronobacter_phage_vB_CskP_GAP227,0
694,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Podoviridae_unclassifieds__Enterococcus_phage_EF62phi,0
695,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Podoviridae_unclassifieds__Erwinia_phage_PEp14,0
696,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Podoviridae_unclassifieds__Escherichia_phage_KBNP135,0
697,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Podoviridae_unclassifieds__Escherichia_phage_phiKT,0
698,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Podoviridae_unclassifieds__Lactococcus_virus_KSY1,0
699,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Podoviridae_unclassifieds__Pantoea_virus_Limelight,0
700,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Podoviridae_unclassified,0
701,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Podoviridae_unclassifieds__Pseudomonas_phage_Bf7,0
702,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Podoviridae_unclassifieds__Vibrio_phage_ICP2,0
703,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Podoviridae_unclassifieds__Weissella_phage_phiYS61,0
704,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Podoviridae_unclassifieds__Xanthomonas_citri_phage_CP2,0
705,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Sp58virus,0
706,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Sp58viruss__Salmonella_virus_FSL_SP_058,0
707,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Sp58viruss__Salmonella_virus_FSL_SP_076,0
708,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Sp6viruss__Enterobacteria_phage_vB_EcoP_ACG_C91,0
709,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Sp6viruss__Pectobacterium_phage_PP1,0
710,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__T7viruss__Enterobacteria_phage_13a,0
711,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Podoviridae_unclassifieds__Salmonella_phage_7_11,0
712,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Phikmvviruss__Pseudomonas_virus_LKA1,0
713,k__Bacteriap__Firmicutesc__Bacillio__Bacillalesf__Bacillaceaeg__Bacilluss__Bacillus_horneckiae,0
714,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Neisserialesf__Neisseriaceaeg__Neisserias__Neisseria_subflava,0
715,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Luz24viruss__Pseudomonas_phage_UFV_P2,0
716,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__N4virus,0
717,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__N4viruss__Escherichia_phage_KBNP21,0
718,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__N4viruss__Escherichia_virus_N4,0
719,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Nona33virus,0
720,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Nona33viruss__Stx2_converting_phage_86,0
721,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__P22viruss__Enterobacteria_phage_IME10,0
722,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__P22viruss__Salmonella_phage_epsilon34,0
723,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__P22viruss__Salmonella_virus_HK620,0
724,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__P22viruss__Shigella_virus_Sf6,0
725,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__P68virus,0
726,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__P68viruss__Staphylococcus_virus_44AHJD,0
727,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Nitrosomonadalesf__Methylophilaceaeg__Methylophiluss__Methylophilus_sp,0
728,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Nitrosomonadalesf__Methylophilaceaeg__Methylophilus,0
729,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Nitrosomonadalesf__Methylophilaceae,0
730,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Phi29virus,0
731,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Phi29viruss__Bacillus_virus_phi29,0
732,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Phieco32virus,0
733,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Phieco32viruss__Escherichia_virus_phiEco32,0
734,k__Bacteriap__Proteobacteriac__Betaproteobacteriao__Nitrosomonadales,0
735,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Phikmvvirus,0
736,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Podoviridaeg__Lit1viruss__Pseudomonas_virus_LIT1,0
737,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Myoviridae_unclassifieds__Cronobacter_phage_vB_CsaM_GAP32,0
738,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Myoviridae_unclassifieds__Bacillus_phage_0305phi8_36,0
739,k__Virusesp__Viruses_unclassifiedc__Viruses_unclassifiedo__Caudoviralesf__Myoviridaeg__Myoviridae_unclassifieds__Acinetobacter_phage_Ac42,0
740,k__Eukaryotap__Ascomycotac__Saccharomyceteso__Saccharomycetalesf__Debaryomycetaceaeg__Candida,0
741,k__Eukaryotap__Ascomycotac__Saccharomyceteso__Saccharomycetalesf__Debaryomycetaceaeg__Candidas__Candida_albicans,0
742,k__Eukaryotap__Ascomycotac__Saccharomyceteso__Saccharomycetalesf__Debaryomycetaceaeg__Candidas__Candida_parapsilosis,0
743,k__Eukaryotap__Ascomycotac__Saccharomyceteso__Saccharomycetalesf__Debaryomycetaceaeg__Candidas__Candida_tropicalis,0
744,k__Eukaryotap__Basidiomycota,0
745,k__Eukaryotap__Basidiomycotac__Malasseziomycetes,0
746,k__Eukaryotap__Basidiomycotac__Malasseziomyceteso__Malasseziales,0
747,k__Eukaryotap__Basidiomycotac__Malasseziomyceteso__Malassezialesf__Malasseziaceae,0
748,k__Eukaryotap__Basidiomycotac__Malasseziomyceteso__Malassezialesf__Malasseziaceaeg__Malassezia,0
749,k__Eukaryotap__Ascomycotac__Saccharomyceteso__Saccharomycetalesf__Debaryomycetaceae,0
750,k__Eukaryotap__Basidiomycotac__Malasseziomyceteso__Malassezialesf__Malasseziaceaeg__Malassezias__Malassezia_restricta,0
751,k__Eukaryotap__Eukaryota_unclassifiedc__Eukaryota_unclassifiedo__Eukaryota_unclassifiedf__Entamoebidaeg__Entamoeba,0
752,k__Eukaryotap__Eukaryota_unclassifiedc__Eukaryota_unclassifiedo__Eukaryota_unclassifiedf__Entamoebidaeg__Entamoebas__Entamoeba_dispar,0
753,k__Eukaryotap__Eukaryota_unclassifiedc__Eukaryota_unclassifiedo__Eukaryota_unclassifiedf__Hexamitidae,0
754,k__Eukaryotap__Eukaryota_unclassifiedc__Eukaryota_unclassifiedo__Eukaryota_unclassifiedf__Hexamitidaeg__Giardia,0
755,k__Eukaryotap__Eukaryota_unclassifiedc__Eukaryota_unclassifiedo__Eukaryota_unclassifiedf__Hexamitidaeg__Giardias__Giardia_intestinalis,0
756,k__Virusesp__Negarnaviricota,0
757,k__Virusesp__Negarnaviricotac__Insthoviricetes,0
758,k__Bacteriap__Proteobacteriac__Deltaproteobacteriao__Desulfovibrionalesf__Desulfovibrionaceaeg__Desulfovibrios__Desulfovibrio_sp_MES5,0
759,k__Virusesp__Negarnaviricotac__Insthoviriceteso__Articulavirales,0
760,k__Eukaryotap__Eukaryota_unclassifiedc__Eukaryota_unclassifiedo__Eukaryota_unclassifiedf__Entamoebidae,0
761,k__Eukaryotap__Ascomycotac__Eurotiomyceteso__Eurotialesf__Aspergillaceaeg__Aspergilluss__Aspergillus_glaucus,0
762,k__Eukaryotap__Ascomycotac__Eurotiomyceteso__Eurotialesf__Aspergillaceaeg__Aspergilluss__Aspergillus_cristatus,0
763,k__Eukaryotap__Ascomycotac__Eurotiomyceteso__Eurotialesf__Aspergillaceaeg__Aspergillus,0
764,k__Bacteriap__Tenericutesc__Mollicuteso__Mycoplasmatalesf__Mycoplasmataceae,0
